tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1967-los-angeles-pro,Los Angeles Pro Championships,Hard,14,P,19670526,25,A060,,,Mal Anderson,R,,AUS,32.230,SS51,,,Hugh Stewart,R,,USA,39.003,8-4,1,RR,,,,,,,,,,,,,,,,,,,,,,,
1967-los-angeles-pro,Los Angeles Pro Championships,Hard,14,P,19670526,26,R064,,,Dennis Ralston,R,188,USA,24.830,M294,,,Barry MacKay,R,191,USA,31.734,8-4,1,RR,,,,,,,,,,,,,,,,,,,,,,,
1967-los-angeles-pro,Los Angeles Pro Championships,Hard,14,P,19670526,27,L058,,,Rod Laver,L,173,AUS,28.794,M294,,,Barry MacKay,R,191,USA,31.734,8-4,1,RR,,,,,,,,,,,,,,,,,,,,,,,
1967-los-angeles-pro,Los Angeles Pro Championships,Hard,14,P,19670526,28,R075,,,Ken Rosewall,R,170,AUS,32.561,A073,,,Luis Ayala,R,,CHI,34.683,W/O,1,RR,,,,,,,,,,,,,,,,,,,,,,,
1967-los-angeles-pro,Los Angeles Pro Championships,Hard,14,P,19670526,29,B228,,,Earl Buchholz,R,188,USA,26.689,G075,,,Andres Gimeno,R,185,ESP,29.810,8-3,1,RR,,,,,,,,,,,,,,,,,,,,,,,
1967-los-angeles-pro,Los Angeles Pro Championships,Hard,14,P,19670526,30,S246,,,Pancho Segura,R,,ECU,45.930,D133,,,Mike Davies,R,,GBR,31.376,8-6,1,RR,,,,,,,,,,,,,,,,,,,,,,,
1967-los-angeles-pro,Los Angeles Pro Championships,Hard,14,P,19670526,31,S246,,,Pancho Segura,R,,ECU,45.930,A060,,,Mal Anderson,R,,AUS,32.230,8-4,1,RR,,,,,,,,,,,,,,,,,,,,,,,
1967-los-angeles-pro,Los Angeles Pro Championships,Hard,14,P,19670526,32,O042,,,Alex Olmedo,R,,USA,31.170,B122,,,Pierre Barthes,R,,FRA,25.615,8-3,1,RR,,,,,,,,,,,,,,,,,,,,,,,
1967-los-angeles-pro,Los Angeles Pro Championships,Hard,14,P,19670526,33,S129,,,Fred Stolle,R,191,AUS,28.630,O042,,,Alex Olmedo,R,,USA,31.170,8-5,1,RR,,,,,,,,,,,,,,,,,,,,,,,
1967-los-angeles-pro,Los Angeles Pro Championships,Hard,14,P,19670526,34,R075,,,Ken Rosewall,R,170,AUS,32.561,S129,,,Fred Stolle,R,191,AUS,28.630,8-6,1,RR,,,,,,,,,,,,,,,,,,,,,,,
1967-los-angeles-pro,Los Angeles Pro Championships,Hard,14,P,19670526,35,B228,,,Earl Buchholz,R,188,USA,26.689,S129,,,Fred Stolle,R,191,AUS,28.630,8-5,1,RR,,,,,,,,,,,,,,,,,,,,,,,
1967-los-angeles-pro,Los Angeles Pro Championships,Hard,14,P,19670526,36,R064,,,Dennis Ralston,R,188,USA,24.830,S246,,,Pancho Segura,R,,ECU,45.930,8-3,1,RR,,,,,,,,,,,,,,,,,,,,,,,
1967-los-angeles-pro,Los Angeles Pro Championships,Hard,14,P,19670526,37,R064,,,Dennis Ralston,R,188,USA,24.830,D133,,,Mike Davies,R,,GBR,31.376,8-4,1,RR,,,,,,,,,,,,,,,,,,,,,,,
1967-los-angeles-pro,Los Angeles Pro Championships,Hard,14,P,19670526,38,R075,,,Ken Rosewall,R,170,AUS,32.561,R064,,,Dennis Ralston,R,188,USA,24.830,6-0 6-3,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1967-los-angeles-pro,Los Angeles Pro Championships,Hard,14,P,19670526,39,L058,,,Rod Laver,L,173,AUS,28.794,B228,,,Earl Buchholz,R,188,USA,26.689,6-1 6-4,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1967-los-angeles-pro,Los Angeles Pro Championships,Hard,14,P,19670526,40,R075,,,Ken Rosewall,R,170,AUS,32.561,L058,,,Rod Laver,L,173,AUS,28.794,6-2 2-6 7-5,3,F,,,,,,,,,,,,,,,,,,,,,,,
1967-pacific-coast-pro,Pacific Coast Pro Championships,Hard,13,P,19670529,1,B122,,,Pierre Barthes,R,,FRA,25.623,A060,,,Mal Anderson,R,,AUS,32.238,6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1967-pacific-coast-pro,Pacific Coast Pro Championships,Hard,13,P,19670529,2,O042,,,Alex Olmedo,R,,USA,31.179,A073,,,Luis Ayala,R,,CHI,34.691,6-2 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1967-pacific-coast-pro,Pacific Coast Pro Championships,Hard,13,P,19670529,3,S246,,,Pancho Segura,R,,ECU,45.938,R064,,,Dennis Ralston,R,188,USA,24.838,0-6 6-4 6-1,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1967-pacific-coast-pro,Pacific Coast Pro Championships,Hard,13,P,19670529,4,B228,,,Earl Buchholz,R,188,USA,26.697,SS51,,,Hugh Stewart,R,,USA,39.011,6-1 7-5,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1967-pacific-coast-pro,Pacific Coast Pro Championships,Hard,13,P,19670529,5,L058,,,Rod Laver,L,173,AUS,28.802,D133,,,Mike Davies,R,,GBR,31.384,6-0 6-1,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-pacific-coast-pro,Pacific Coast Pro Championships,Hard,13,P,19670529,6,G075,,,Andres Gimeno,R,185,ESP,29.818,B122,,,Pierre Barthes,R,,FRA,25.623,6-4 6-3,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-pacific-coast-pro,Pacific Coast Pro Championships,Hard,13,P,19670529,7,O042,,,Alex Olmedo,R,,USA,31.179,S246,,,Pancho Segura,R,,ECU,45.938,4-6 6-1 6-4,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-pacific-coast-pro,Pacific Coast Pro Championships,Hard,13,P,19670529,8,R075,,,Ken Rosewall,R,170,AUS,32.569,B228,,,Earl Buchholz,R,188,USA,26.697,6-2 6-4,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-pacific-coast-pro,Pacific Coast Pro Championships,Hard,13,P,19670529,9,L058,,,Rod Laver,L,173,AUS,28.802,G075,,,Andres Gimeno,R,185,ESP,29.818,6-8 6-1 6-4,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1967-pacific-coast-pro,Pacific Coast Pro Championships,Hard,13,P,19670529,10,R075,,,Ken Rosewall,R,170,AUS,32.569,O042,,,Alex Olmedo,R,,USA,31.179,W/O,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1967-pacific-coast-pro,Pacific Coast Pro Championships,Hard,13,P,19670529,11,R075,,,Ken Rosewall,R,170,AUS,32.569,L058,,,Rod Laver,L,173,AUS,28.802,4-6 6-3 8-6,3,F,,,,,,,,,,,,,,,,,,,,,,,
1967-madison-square-garden-pro,Madison Square Garden Pro Championships,Carpet,13,P,19670605,1,A060,,,Mal Anderson,R,,AUS,32.257,O042,,,Alex Olmedo,R,,USA,31.198,6-0 10-8,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1967-madison-square-garden-pro,Madison Square Garden Pro Championships,Carpet,13,P,19670605,2,R064,,,Dennis Ralston,R,188,USA,24.857,A073,,,Luis Ayala,R,,CHI,34.710,6-1 12-10,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1967-madison-square-garden-pro,Madison Square Garden Pro Championships,Carpet,13,P,19670605,3,B122,,,Pierre Barthes,R,,FRA,25.642,S246,,,Pancho Segura,R,,ECU,45.957,8-6 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1967-madison-square-garden-pro,Madison Square Garden Pro Championships,Carpet,13,P,19670605,4,G075,,,Andres Gimeno,R,185,ESP,29.837,B228,,,Earl Buchholz,R,188,USA,26.716,7-5 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1967-madison-square-garden-pro,Madison Square Garden Pro Championships,Carpet,13,P,19670605,5,S129,,,Fred Stolle,R,191,AUS,28.657,G178,,,Sammy Giammalva Sr.,R,,USA,32.843,8-6 6-0,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1967-madison-square-garden-pro,Madison Square Garden Pro Championships,Carpet,13,P,19670605,6,G075,,,Andres Gimeno,R,185,ESP,29.837,A060,,,Mal Anderson,R,,AUS,32.257,7-5 6-4,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-madison-square-garden-pro,Madison Square Garden Pro Championships,Carpet,13,P,19670605,7,R064,,,Dennis Ralston,R,188,USA,24.857,B122,,,Pierre Barthes,R,,FRA,25.642,8-6 6-2,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-madison-square-garden-pro,Madison Square Garden Pro Championships,Carpet,13,P,19670605,8,L058,,,Rod Laver,L,173,AUS,28.821,S129,,,Fred Stolle,R,191,AUS,28.657,7-9 6-3 6-4,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-madison-square-garden-pro,Madison Square Garden Pro Championships,Carpet,13,P,19670605,9,R075,,,Ken Rosewall,R,170,AUS,32.588,D133,,,Mike Davies,R,,GBR,31.403,6-2 6-1,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-madison-square-garden-pro,Madison Square Garden Pro Championships,Carpet,13,P,19670605,10,L058,,,Rod Laver,L,173,AUS,28.821,R064,,,Dennis Ralston,R,188,USA,24.857,6-1 6-3,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1967-madison-square-garden-pro,Madison Square Garden Pro Championships,Carpet,13,P,19670605,11,R075,,,Ken Rosewall,R,170,AUS,32.588,G075,,,Andres Gimeno,R,185,ESP,29.837,6-3 6-2,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1967-madison-square-garden-pro,Madison Square Garden Pro Championships,Carpet,13,P,19670605,12,L058,,,Rod Laver,L,173,AUS,28.821,R075,,,Ken Rosewall,R,170,AUS,32.588,6-4 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,
1967-us-pro-hard-court,U.S. Pro Hard Court Championships,Hard,13,P,19670612,1,R075,,,Ken Rosewall,R,170,AUS,32.607,MD57,,,Larry Miller,,,USA,,6-2 6-2,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1967-us-pro-hard-court,U.S. Pro Hard Court Championships,Hard,13,P,19670612,2,G075,,,Andres Gimeno,R,185,ESP,29.856,A060,,,Mal Anderson,R,,AUS,32.276,6-2 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1967-us-pro-hard-court,U.S. Pro Hard Court Championships,Hard,13,P,19670612,3,O042,,,Alex Olmedo,R,,USA,31.217,B122,,,Pierre Barthes,R,,FRA,25.662,3-6 6-3 6-2,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1967-us-pro-hard-court,U.S. Pro Hard Court Championships,Hard,13,P,19670612,4,S129,,,Fred Stolle,R,191,AUS,28.676,S246,,,Pancho Segura,R,,ECU,45.976,4-6 6-1 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1967-us-pro-hard-court,U.S. Pro Hard Court Championships,Hard,13,P,19670612,5,L058,,,Rod Laver,L,173,AUS,28.840,H726,,,Dick Horowitz,,,USA,,6-2 6-2,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1967-us-pro-hard-court,U.S. Pro Hard Court Championships,Hard,13,P,19670612,6,R075,,,Ken Rosewall,R,170,AUS,32.607,B228,,,Earl Buchholz,R,188,USA,26.735,4-6 6-4 9-7,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-us-pro-hard-court,U.S. Pro Hard Court Championships,Hard,13,P,19670612,7,R064,,,Dennis Ralston,R,188,USA,24.876,D133,,,Mike Davies,R,,GBR,31.422,6-2 12-10,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-us-pro-hard-court,U.S. Pro Hard Court Championships,Hard,13,P,19670612,8,G075,,,Andres Gimeno,R,185,ESP,29.856,O042,,,Alex Olmedo,R,,USA,31.217,6-3 6-3,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-us-pro-hard-court,U.S. Pro Hard Court Championships,Hard,13,P,19670612,9,S129,,,Fred Stolle,R,191,AUS,28.676,L058,,,Rod Laver,L,173,AUS,28.840,6-3 6-4,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-us-pro-hard-court,U.S. Pro Hard Court Championships,Hard,13,P,19670612,10,R075,,,Ken Rosewall,R,170,AUS,32.607,R064,,,Dennis Ralston,R,188,USA,24.876,6-4 6-4,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1967-us-pro-hard-court,U.S. Pro Hard Court Championships,Hard,13,P,19670612,11,G075,,,Andres Gimeno,R,185,ESP,29.856,S129,,,Fred Stolle,R,191,AUS,28.676,3-6 6-3 6-4,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1967-us-pro-hard-court,U.S. Pro Hard Court Championships,Hard,13,P,19670612,12,R075,,,Ken Rosewall,R,170,AUS,32.607,G075,,,Andres Gimeno,R,185,ESP,29.856,6-3 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,
1967-newport-beach-pro,Newport Beach Pro Championships,Hard,12,P,19670619,1,B228,,,Earl Buchholz,R,188,USA,26.754,S246,,,Pancho Segura,R,,ECU,45.995,6-2 3-6 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1967-newport-beach-pro,Newport Beach Pro Championships,Hard,12,P,19670619,2,S129,,,Fred Stolle,R,191,AUS,28.696,B122,,,Pierre Barthes,R,,FRA,25.681,6-1 7-5,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1967-newport-beach-pro,Newport Beach Pro Championships,Hard,12,P,19670619,3,O042,,,Alex Olmedo,R,,USA,31.236,A060,,,Mal Anderson,R,,AUS,32.296,6-4 7-5,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1967-newport-beach-pro,Newport Beach Pro Championships,Hard,12,P,19670619,4,D133,,,Mike Davies,R,,GBR,31.441,SS51,,,Hugh Stewart,R,,USA,39.049,6-1 7-5,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1967-newport-beach-pro,Newport Beach Pro Championships,Hard,12,P,19670619,5,R075,,,Ken Rosewall,R,170,AUS,32.626,B228,,,Earl Buchholz,R,188,USA,26.754,6-2 6-2,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-newport-beach-pro,Newport Beach Pro Championships,Hard,12,P,19670619,6,S129,,,Fred Stolle,R,191,AUS,28.696,R064,,,Dennis Ralston,R,188,USA,24.895,2-6 6-3 6-4,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-newport-beach-pro,Newport Beach Pro Championships,Hard,12,P,19670619,7,G075,,,Andres Gimeno,R,185,ESP,29.875,O042,,,Alex Olmedo,R,,USA,31.236,7-9 6-2 6-3,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-newport-beach-pro,Newport Beach Pro Championships,Hard,12,P,19670619,8,L058,,,Rod Laver,L,173,AUS,28.859,D133,,,Mike Davies,R,,GBR,31.441,3-6 6-4 6-0,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-newport-beach-pro,Newport Beach Pro Championships,Hard,12,P,19670619,9,R075,,,Ken Rosewall,R,170,AUS,32.626,S129,,,Fred Stolle,R,191,AUS,28.696,6-1 6-3,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1967-newport-beach-pro,Newport Beach Pro Championships,Hard,12,P,19670619,10,L058,,,Rod Laver,L,173,AUS,28.859,G075,,,Andres Gimeno,R,185,ESP,29.875,6-3 6-3,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1967-newport-beach-pro,Newport Beach Pro Championships,Hard,12,P,19670619,11,R075,,,Ken Rosewall,R,170,AUS,32.626,L058,,,Rod Laver,L,173,AUS,28.859,6-3 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,
1967-world-pro-oklahoma,World Pro Championships,Hard,12,P,19670626,1,R075,,,Ken Rosewall,R,170,AUS,32.646,A060,,,Mal Anderson,R,,AUS,32.315,6-4 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1967-world-pro-oklahoma,World Pro Championships,Hard,12,P,19670626,2,O042,,,Alex Olmedo,R,,USA,31.255,B122,,,Pierre Barthes,R,,FRA,25.700,6-4 6-2,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1967-world-pro-oklahoma,World Pro Championships,Hard,12,P,19670626,3,R064,,,Dennis Ralston,R,188,USA,24.914,B228,,,Earl Buchholz,R,188,USA,26.773,6-4 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1967-world-pro-oklahoma,World Pro Championships,Hard,12,P,19670626,4,S129,,,Fred Stolle,R,191,AUS,28.715,D133,,,Mike Davies,R,,GBR,31.460,6-3 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1967-world-pro-oklahoma,World Pro Championships,Hard,12,P,19670626,5,R075,,,Ken Rosewall,R,170,AUS,32.646,M294,,,Barry MacKay,R,191,USA,31.819,6-4 6-2,3,QF,,,,,,,,,,,,,,,,,,,,,,,
